gene,0,1,2,3,4,5,6
AC023669.1,-0.018260289,0.032877732,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC023669.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004869.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004869.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004870.4,0.023086695,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC004870.2,-0.02582756,-0.025827596,0.0894341,-0.025827669,-0.025827697,-0.025827747,-0.025827648
AC004870.3,-0.025828067,-0.02582817,0.031803492,-0.025828097,-0.025828067,0.086209215,-0.025828099
AC087175.1,-0.018260289,-0.018260356,-0.0182604,-0.018260477,0.060116105,-0.018260475,-0.018260472
TNS3,-0.026112793,0.1748015,0.090681285,-0.035221446,-0.13767238,-0.05948658,-0.5254528
LINC01447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf65,0.015576244,0.025369676,-0.025781564,-0.025781548,-0.02578154,-0.0257815,-0.025781414
PKD1L1,0.00097044086,0.016435103,0.06399437,-0.0849654,-0.034695037,0.057398498,-0.108472444
LINC00525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C7orf69,-0.018260289,0.032877777,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
HUS1,-0.018663498,-0.01458654,0.021324355,-0.079647794,0.0006476773,0.21432213,-0.1434875
SUN3,-0.010726947,0.031459607,-0.04461798,0.012789582,-0.044617753,0.105403736,-0.04461783
C7orf57,0.022072045,-0.044633422,-0.044633362,0.060197253,-0.044633184,0.10827294,-0.04463333
UPP1,-0.02894001,0.04533333,0.07074519,-0.10234892,-0.111557975,0.22005065,-0.1701013
ABCA13,0.03043515,0.03458658,0.0056168856,-0.01706025,-0.06727135,-0.058400385,0.036949333
AC091770.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC14C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC091730.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092448.1,-0.018260289,-0.018260356,0.039355915,-0.018260477,-0.018260477,-0.018260475,-0.018260472
VWC2,0.0640966,-0.00046361174,-0.040809084,-0.040808957,-0.040808905,0.043301504,-0.04080909
ZPBP,0.019181622,-0.032157756,0.046952005,-0.052019015,-0.048912182,0.06736391,0.035839286
AC034148.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA48,-0.018260289,-0.018260356,0.039356194,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC020743.1,-0.018260289,-0.018260356,-0.0182604,0.052536946,-0.018260477,-0.018260475,-0.018260472
AC020743.2,-0.016065843,-0.01234105,-0.014524157,-0.04817511,0.062280066,0.10217867,-0.048175074
AC020743.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF1,-0.16120547,-0.10618635,0.17702478,0.011977304,0.060543787,0.42849603,-0.6218529
AC124014.1,-0.05580508,-0.081828974,-0.0420543,0.031397957,0.16363308,0.19490604,-0.19732635
FIGNL1,-0.06297802,-0.020588677,-0.068767294,-0.0104335835,0.021601062,0.32956323,0.016260045
DDC,0.09245887,-0.03163829,-0.031638186,-0.031638164,-0.031638164,-0.031638175,-0.031638224
DDC-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRB10,0.06329013,-0.05905002,0.0062007327,-0.0012025224,-0.08645109,0.12956125,-0.17354381
AC005153.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004920.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004830.2,0.02945799,-0.00078233937,-0.04083065,0.016695326,0.020585075,-0.04083068,-0.040830787
COBL,-0.026727896,0.03995595,0.015154027,-0.0076363515,-0.054602228,0.063879676,-0.054602183
AC005999.2,-0.031635948,0.12184767,-0.03163621,-0.031636234,-0.031636234,-0.031636234,-0.031636234
AC005999.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006478.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006478.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC079763.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006459.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POM121L12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009468.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009468.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02854,-0.018260289,-0.018260356,0.03935589,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC092848.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092848.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01445,-0.036462896,0.010683291,-0.036462937,-0.036462974,0.041925825,0.15627842,-0.03646304
VSTM2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSTM2A-OT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011228.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011228.2,-0.025826633,-0.0258265,-0.025826506,0.044988386,0.052569013,-0.025826557,-0.025826592
SEC61G,-0.21463923,0.023950268,0.095383935,-0.14841376,0.17910711,0.39831504,-0.22605897
AC074351.1,0.014021073,-0.048175823,0.02185099,0.0043974905,0.057697535,-0.04817583,-0.04817586
EGFR,-0.018260289,-0.018260356,0.039356217,-0.018260477,-0.018260477,-0.018260475,-0.018260472
EGFR-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELDR,0.016934954,-0.00050160714,-0.057783246,0.024753125,0.032329608,0.00159792,-0.057783566
LANCL2,-0.053912774,0.016043399,0.02243457,-0.03454672,0.0110940365,0.21350686,-0.31984246
VOPP1,-0.17304318,-0.054419734,0.051883314,-0.08008331,0.11736914,0.5710381,-0.37213162
AC099681.1,-0.025815152,-0.025815014,0.031815663,0.04500019,-0.025815016,-0.025815018,-0.02581503
AC099681.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC099681.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEPTIN14,-0.0074411556,0.00024388159,-0.040843792,0.07747985,0.02169403,-0.040843632,-0.040843535
ZNF713,-0.017204795,-0.034296658,0.051245622,-0.033191107,0.024059106,0.0928292,-0.15661843
NIPSNAP2,-0.111997664,-0.03160327,0.20203279,-0.07301213,0.03954442,0.12833019,-0.26642168
MRPS17,-0.068822056,-0.07787865,0.023195205,-0.014037305,0.07913486,0.21783043,0.009544605
PSPH,-0.010891425,0.033169866,0.08226713,-0.085698485,0.012001795,-0.04828699,-0.10827124
CCT6A,-0.26712027,0.074713945,0.17587756,-0.109865874,0.14147525,0.31231412,-0.36512786
SUMF2,-0.1453325,-0.037039846,0.09365758,-0.11692469,0.14442709,0.3729252,-0.30251533
PHKG1,-0.05030558,0.018275505,-0.057356305,0.030102342,-0.0009395334,0.21077436,-0.14681654
CHCHD2,-0.18272957,0.0038022792,0.07980775,-0.14276624,0.14605673,0.46417525,-0.34395596
NUPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006970.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092447.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092447.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092447.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC095038.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC095038.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC118758.3,-0.04818857,-0.04818863,-0.011996491,0.110123724,0.006296977,0.092367284,-0.04818826
ZNF479,-0.025823787,0.025327686,0.031807277,-0.025823925,-0.02582396,-0.025824042,-0.025823988
AC099654.15,-0.025788128,0.025363786,0.031842977,-0.025788238,-0.02578823,-0.025788197,-0.02578815
AC099654.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC099654.16,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.0937477,-0.018260472
AC237221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF716,0.015537384,-0.02582054,-0.025820516,-0.025820468,0.052576344,-0.025820386,-0.025820473
AC069285.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006455.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073188.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092634.4,0.023086537,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
LINC02848,-0.048223313,-0.007965703,-0.0070826807,-0.04822346,-0.048223455,0.3232553,-0.048223324
AC092634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC115220.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC115220.3,-0.018260289,0.032877542,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
ZNF727,-0.031623997,-0.03162403,-0.031624056,-0.031624105,-0.031624135,0.30455104,-0.03162423
AC091685.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF735,0.023087015,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
ZNF679,-0.025814017,-0.02581401,-0.025814004,0.045001607,-0.025813984,-0.025813954,0.30780613
AC073270.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF736,-0.08016846,0.089721836,0.060604844,-0.14647196,0.008993124,0.18697408,-0.19433048
AC073270.2,-0.031606045,-0.031605896,-0.031605795,-0.03160578,-0.031605784,0.30284902,-0.031605896
ZNF680,-0.1416167,0.014599763,0.105317935,-0.09088213,0.00030555596,0.3411503,-0.15155068
AC016769.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016769.6,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.0937479,-0.018260472
ZNF107,-0.09186414,-0.004502316,-0.025808947,-0.05121404,-0.038495813,0.5269715,-0.2443062
ZNF138,-0.094311714,-0.000503736,0.007567746,-0.11594524,0.020277498,0.45854068,-0.18524003
AC073349.4,-0.08171839,-0.03874312,0.013223976,-0.05002758,0.052285247,0.3123903,-0.08171807
AC073349.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF273,0.011847172,-0.07216564,-0.030964095,-0.042350613,0.051735144,0.22785261,-0.14477322
AC073349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC073210.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF117,-0.057251487,0.0042844443,0.116920285,-0.06675998,0.0016146232,0.06805674,-0.13796768
ERV3-1,-0.043443915,-0.054722827,0.029324828,-0.060195822,0.083441466,0.23609635,-0.23693947
AC104073.4,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374758,-0.018260472
ZNF92,-0.06695154,-0.03624014,-0.011162567,-0.0077518895,0.07505203,0.2292994,-0.124614745
AC114501.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093582.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VKORC1L1,-0.07944243,0.06847171,0.03649265,-0.003417631,-0.06862005,0.20777974,-0.32762194
GUSB,-0.17364408,0.026402984,0.05689784,-0.062993824,0.20996305,0.1743587,-0.21680425
ASL,-0.027957153,0.07046777,0.014531137,-0.11365063,0.07070033,0.025352897,-0.1591516
CRCP,-0.124948725,-0.023096314,-0.02898793,0.037013337,0.096828215,0.32525977,-0.22861911
AC068533.3,-0.052728068,-0.020792289,0.006288404,-0.020274594,0.07758293,0.19943011,-0.30395702
TPST1,0.15053388,-0.061350152,-0.058668762,-0.13344339,-0.20315982,0.35363802,-0.034391087
LINC00174,-0.04382431,-0.038614817,0.0439141,-0.0038646015,-0.07263451,0.28214383,-0.1617025
AC008267.5,-0.011938462,-0.030301837,0.04525727,0.06085789,-0.07272682,0.06741812,-0.14602639
KCTD7,0.012047775,0.094114155,-0.1637401,-0.04694618,0.09319982,0.09175658,-0.21182004
AC006001.2,-0.036429215,0.06538992,-0.1882144,0.015298015,0.20188896,0.08811302,-0.23667322
RABGEF1,0.0993055,0.24154653,-0.288725,0.009175908,-0.08781765,-0.039836016,-0.25598198
AC027644.3,-0.09880461,0.0075418074,-0.034293037,0.035833683,0.08941151,0.13098122,0.007020803
LINC02604,-0.0051773903,0.0017719902,0.04119785,-0.057605784,-0.011312681,0.05670578,-0.057605922
TMEM248,-0.14263116,0.0018082933,0.13114728,-0.13546148,0.092023425,0.28756297,-0.23014946
SBDS,-0.0153843025,0.098858446,-0.11369365,-0.11744593,0.07324401,0.17069809,-0.12921603
TYW1,-0.16731921,-0.005827679,0.06682695,-0.0987137,0.08394588,0.487508,-0.34300712
SPDYE21P,-0.079839155,0.036364462,0.042284586,0.013842751,-0.041263178,0.1234028,-0.09501561
AC006480.2,0.0063882414,-0.053085256,0.05044342,-0.053753905,-0.011824467,0.07698115,0.077013016
AC005482.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092637.1,0.015532386,-0.025825499,0.031805642,-0.025825499,-0.025825499,-0.025825499,-0.025825499
AC006013.1,-0.031578097,0.06936609,-0.031578112,0.039251074,-0.031578127,-0.031578153,-0.031578235
AC093655.1,-2.2050895e-05,-0.041180052,-0.03639577,0.15442064,-0.02668565,-0.02307153,-0.06577718
AC104688.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC069280.2,-0.031628937,0.019532437,0.026012864,0.039200343,-0.031628683,-0.031628717,-0.031628825
AC092100.1,-0.016139112,-0.009885253,-0.0033185899,-0.022510955,0.019339068,0.10102632,-0.063207634
AC069280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUTS2,-0.15664978,0.027906705,0.04328781,-0.05133348,-0.029257892,0.4390082,-0.109871335
GALNT17,-0.0014589838,-0.012620661,-0.00622755,-0.015000116,-0.013004186,0.04912274,0.10986506
CALN1,-0.011039437,0.035603702,-0.03397611,0.004750702,0.051442638,-0.016467802,-0.13874221
TYW1B,-0.17251061,0.04513293,0.114681415,-0.102943026,0.07152127,0.3342654,-0.38141462
POM121,-0.18094379,0.061600123,0.10427966,-0.060138423,0.050742913,0.2708203,-0.2848743
AC211476.2,0.0046663783,-0.0021378237,-0.041456077,-0.05382987,0.04250822,0.12516834,-0.083740115
AC211476.6,-0.04083064,0.08502892,0.05239646,-0.040830657,-0.04083066,-0.040830683,-0.040830802
TRIM74,0.07707384,-0.036522623,-0.036522713,-0.03652286,0.03413375,-0.03652286,-0.03652286
SPDYE8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE9P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSUN5,-0.1375489,-0.002450875,0.047561616,-0.0858319,0.050870243,0.4429811,-0.2810116
TRIM50,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.09374751,-0.018260472
FKBP6,-0.02298476,0.014059119,-0.05162624,-0.0024907708,0.049928073,0.08176099,-0.051626395
FZD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAZ1B,-0.18462642,-0.018934347,0.10631374,-0.11186492,0.09628474,0.47372383,-0.29601297
BCL7B,-0.061893433,0.072744235,-0.060949475,-0.008670439,0.09075114,0.060619004,-0.14821279
TBL2,-0.07426492,-0.022345956,0.094197124,-0.082171254,0.11202499,0.0947858,-0.17233843
MLXIPL,0.007790342,0.019801145,-0.0038305167,-0.03911655,0.032146014,-0.073016934,0.09508981
AC005089.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS37D,-0.025755087,0.025396077,-0.025755147,-0.025755197,-0.025755225,-0.025755275,0.30786455
DNAJC30,-0.07638545,-0.01939268,0.02180427,-0.037176877,0.017454818,0.2955636,-0.16283296
BUD23,-0.15221591,-0.0245787,-0.03500884,0.07235564,0.058449693,0.37353382,-0.11107483
STX1A,-0.028703012,-0.054671876,0.012606849,-0.05467174,-0.005217187,0.2853051,-0.054671716
ABHD11,-0.030115249,-0.043340094,-0.0076385117,-0.024828225,0.14314044,0.06832623,-0.1258145
CLDN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN4,-0.017828187,0.022797508,0.034600887,-0.0009026212,-0.04818727,0.017572962,-0.048187304
METTL27,-0.06319807,-0.0069790827,-0.0077959783,0.054895166,0.024020925,0.10168695,-0.06319793
TMEM270,-0.018260289,-0.018260356,-0.0182604,-0.018260477,-0.018260477,0.0937476,-0.018260472
AC099398.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN,0.009739649,-0.03162656,0.026015587,0.039203294,-0.031626686,-0.03162668,-0.031626638
ELN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMK1,-0.11856091,-0.013186842,0.08400527,-0.04497201,0.2103407,0.057847373,-0.29939255
EIF4H,-0.22558455,0.029126035,0.086924516,-0.07331017,0.1410649,0.39064416,-0.29165044
LAT2,-0.13801664,0.14135985,0.2074414,-0.21914777,0.044921078,0.114051655,-0.507863
RFC2,-0.06050298,0.013936834,0.13374846,-0.039442476,-0.08787637,0.12501624,-0.18958041
AC005081.1,-0.002244507,0.10402922,-0.023277199,-0.054763637,-0.05476362,0.0067693368,-0.054763354
CLIP2,-0.040577803,-0.012884026,0.01951553,-0.07222565,0.13950388,0.08589463,-0.21079153
GTF2IRD1,0.005019657,0.037143126,0.010437902,-0.039473746,-0.0044044927,-0.015784422,-0.09146274
AC211433.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTF2I,-0.18397132,0.042128652,0.22440627,-0.17091095,0.031953327,0.34888682,-0.4595152
AC211433.1,-0.12673834,0.016049642,0.053172987,0.027400495,0.13365074,0.06176818,-0.2718972
NCF1,0.001568251,-0.02958543,0.24654952,-0.023206394,-0.20782913,0.043170065,-0.38172835
GTF2IRD2,-0.018226454,0.00082164863,0.011990247,-0.008177709,-0.08482917,0.19997716,-0.1237038
CASTOR2,0.0076189125,-0.00032917224,-0.023141546,-0.023864826,0.017789694,0.03282666,0.013624716
RCC1L,-0.13952239,0.003856663,0.06650226,-0.042048734,0.079457134,0.2804369,-0.25977573
GTF2IRD2B,-0.076173104,0.020366872,0.021588009,-0.004258901,-0.09229607,0.33150074,-0.21765243
AC211486.5,-0.03466242,-0.031388108,0.09969337,-0.060348034,0.028323345,0.044105295,-0.060347896
AC211486.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC211486.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM73,-0.08415355,0.014720681,0.06137022,-0.120821916,0.013456566,0.30620366,-0.17229727
POM121C,-0.09265113,0.06740779,0.014220479,-0.047711674,0.0022319239,0.21357788,-0.19529359
SPDYE5,-0.03745704,-0.0048820046,0.009584247,0.012088187,0.0073531726,0.117517896,-0.15967056
HIP1,-0.08691297,0.075861484,0.06093216,-0.14889039,0.06395676,0.15202688,-0.16984266
CCL26,-0.025823746,-0.025823781,0.031807333,-0.025823854,0.052572526,-0.025823932,-0.025823833
CCL24,-0.02581024,-0.02581024,0.03182087,0.045005348,-0.02581024,-0.02581024,-0.02581024
RHBDD2,-0.111683935,0.0043107485,0.009090454,0.05385039,0.008949649,0.2090071,-0.09398221
POR,-0.12490056,0.08410926,0.051535573,-0.110291824,0.099282496,0.18384653,-0.28975227
TMEM120A,-0.099484816,0.0031541178,0.10339769,-0.061431892,0.10734506,0.07071287,-0.19459131
STYXL1,-0.09237487,-0.006014704,0.15049538,-0.09505653,0.018010251,0.16612631,-0.21031119
MDH2,-0.16366608,0.007561424,0.18013266,-0.06783007,0.063683346,0.18278766,-0.26760662
SRRM3,-0.022852026,-0.051633425,0.05546335,-0.0051092026,0.054176003,0.015174718,-0.051633157
HSPB1,-0.13377453,-0.06462482,-0.008096633,-0.1637848,0.21087897,0.49916965,-0.064708054
YWHAG,-0.16692005,0.13899806,0.03168852,-0.100131616,0.1636209,0.1481953,-0.40940112
SSC4D,-0.01787784,0.00024494992,0.029899726,-0.0028791924,-0.081560574,0.15267672,-0.12445929
ZP3,-0.090050094,-0.05892136,0.118167594,-0.011502779,-0.004053137,0.16566081,0.0047700675
DTX2,-0.05299399,-0.12456043,0.1334962,-0.016199598,0.051880646,0.14248832,-0.1016746
AC005522.1,-0.0415654,0.014376891,0.046038497,-0.026935555,0.013594354,0.036876988,-0.06576074
UPK3B,0.026452724,0.008635903,-0.024737371,-0.010520333,-0.008669303,0.004913008,-0.05468005
SPDYE16,-0.025661666,0.0431608,0.06845527,-0.09148406,-0.0044923085,0.02378041,-0.09148406
POMZP3,-0.048037935,0.05807822,-0.01417139,-0.04337644,0.040039055,0.06468492,-0.067915484
AC006972.1,0.009813133,-0.031552613,0.023365553,-0.031552546,-0.03155257,0.080505334,-0.03155263
AC007003.1,0.02308658,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
AC114737.1,-0.016497243,-0.048247762,0.10600256,0.0038169555,-0.04824748,0.023407651,-0.04824739
CCDC146,-0.1436934,0.027894035,0.13563626,0.007929438,-0.045035217,0.24654372,-0.387839
FGL2,-0.5215161,-0.03934752,0.38095304,0.068251275,0.58824795,0.06345477,-0.7555823
AC098851.1,-0.06048557,-0.031473182,0.09944398,0.024778526,-0.019638728,0.048641838,-0.060485326
GSAP,-0.02671129,0.053389773,0.15923733,-0.04538283,-0.084109105,0.027675757,-0.5652319
AC004921.1,-0.0146725,0.017357554,0.029159913,0.0042126817,0.03523923,-0.08383055,-0.0838308
AC004921.2,-0.03640883,0.05170693,-0.036408614,-0.036408473,0.032568518,-0.0364085,0.29732898
PTPN12,-0.0143547645,0.064661846,0.20203008,-0.1314212,-0.12978911,0.061476443,-0.48706836
APTR,0.003309796,-0.03764351,0.017699873,0.018885367,0.019155284,-0.0007564728,-0.051876843
RSBN1L,-0.17823893,-0.05274858,0.1475176,-0.06570277,0.04572084,0.44470707,-0.28141138
TMEM60,-0.067433216,-0.042726718,0.06528701,-0.058935724,-0.018682789,0.32812214,-0.17521878
PHTF2,-0.10926568,-0.09793251,0.08133837,-0.046757303,0.22725454,0.27568427,-0.5184569
AC004990.1,-0.018260289,-0.018260356,-0.0182604,0.052536935,-0.018260477,-0.018260475,-0.018260472
MAGI2,-0.037926257,-0.013612754,0.03579266,-0.061004113,0.058406033,0.10611758,-0.089626215
AC006043.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI2-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074024.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGI2-AS3,-0.0021880856,-0.04064623,0.044492636,0.020844452,-0.04064654,0.047222268,-0.040646493
AC073048.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNAI1,-0.049309675,0.021680469,-0.005841719,-0.042052697,0.11224704,0.04479603,-0.12276909
AC003988.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004862.1,-0.018260289,-0.018260356,-0.0182604,0.05253684,-0.018260477,-0.018260475,-0.018260472
CD36,-0.014656895,0.25801086,0.267377,-0.21799895,-0.27827558,-0.03335034,-0.80184275
GNAT3,0.023086669,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
SEMA3C,0.198812,0.13791367,0.0054890136,-0.20097446,-0.30362016,-0.036539134,-0.18734862
AC005008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGF,-0.062609434,-0.018512929,0.20165345,-0.07492079,-0.026748592,0.035158288,-0.17946298
CACNA2D1,-0.06126446,-0.058291726,0.05726863,0.04462519,0.08408728,-0.037388984,0.08613813
AC006145.1,0.023086568,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
PCLO,-0.00095540466,0.012760315,-0.03879748,-0.065833524,0.011095971,0.09605422,0.12597354
AC079799.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3E,0.045636527,-0.06581537,-0.036622882,0.007129251,0.011704349,0.08582375,-0.06581592
SEMA3A,0.03321657,0.048039988,-0.023670532,-0.029283341,-0.075534165,-0.0015899829,0.019881826
AC003984.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC074183.1,-0.025828503,-0.025828363,0.03180204,0.04498654,-0.025828363,-0.025828363,-0.025828367
SEMA3D,-0.02579575,-0.025795877,0.03183545,0.045020428,-0.025795845,-0.025795804,-0.025795719
LINC00972,0.023087163,-0.018260356,-0.0182604,-0.018260477,-0.018260477,-0.018260475,-0.018260472
GRM3,-0.025649363,-0.025649264,0.031980865,-0.025649339,-0.025649367,0.08638634,-0.02564933
AC005009.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1324L,-0.08690065,0.020448554,-0.0090184035,-0.07753056,-0.047343917,0.43269673,-0.10190614
AC004023.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC005076.1,-0.051424325,-0.05142406,0.12609078,-0.05142407,0.00051540375,0.0146316,0.21680334
DMTF1,-0.121457204,-0.048542667,0.11978388,-0.064137235,-0.017651357,0.44082826,-0.3324603
TMEM243,-0.21543674,-0.057723694,0.009864765,-0.0066308226,0.045467906,0.7639816,-0.37999123
TP53TG1,-0.118502624,0.037084527,0.018707868,-0.045729436,-0.042363867,0.3263411,0.029693535
CROT,-0.057884354,-0.010926525,-0.009082624,-0.036007337,-0.035404034,0.3484162,-0.12643549
ABCB4,-0.010524409,-0.0506484,-0.016445583,-0.038862128,0.10493239,0.10742733,-0.07291078
ABCB1,-0.07230925,-0.08943174,-0.02013702,-0.08943173,-0.02652549,0.64033985,-0.089431666
RUNDC3B,-0.066993065,0.08165184,0.02696285,-0.06403785,-0.033294,0.13600534,-0.10984049
SLC25A40,-0.061905853,0.0022993907,0.14470235,-0.06576928,0.004657677,0.05058641,-0.21389845
DBF4,-0.10627524,-0.05308331,-0.059246123,0.035459504,0.23717882,0.1718311,-0.14157802
ADAM22,-0.043654013,-0.054789737,-0.07442311,-0.039020866,-0.093025304,0.60886157,-0.09302563
SRI,-0.13547786,0.021529555,0.0710402,-0.08927475,0.082048096,0.31578162,-0.32772252
AC003991.2,-0.0446701,0.031620584,0.041042212,0.0136881005,-0.0446701,0.029146874,-0.0446701
AC003991.1,-0.028814968,0.031107578,0.06811459,-0.024660822,-0.10297959,0.07017952,-0.019325268
STEAP4,0.012281251,0.08359584,0.12833585,-0.09737448,-0.26668647,0.08588233,-0.049317565
AC002069.2,-0.017614374,0.023501847,-0.012229744,-0.04829407,0.057790633,0.030050868,-0.048294082
ZNF804B,0.0018734853,0.0127123995,-0.037755813,0.009571748,0.009350951,0.034071784,-0.06581021
